1,0,40
5,0,46
2,0,37
1,0,47
4,1,42
4,12,0
5,0,47
4,8,36
3,6,0
2,24,0
3,0,43
2,0,46
1,0,48
2,5,0
5,0,39
5,0,51
4,0,45
5,16,0
2,8,1
5,0,44
2,13,1
4,15,0
4,12,1
4,14,0
4,13,0
4,0,39
2,16,42
1,14,0
2,0,40
5,0,0
5,11,0
2,7,1
1,11,1
4,14,0
1,0,43
1,0,49
1,10,0
4,0,33
2,18,1
3,17,1
2,0,39
1,14,2
3,14,0
3,0,0
3,0,49
5,18,0
2,0,1
2,6,0
3,9,0
5,0,41
2,2,26
1,1,34
3,0,39
3,0,42
5,13,1
1,11,0
5,15,2
1,19,0
5,20,0
5,14,0
5,0,54
4,12,0
1,14,0
3,0,47
1,0,49
1,0,56
1,13,0
5,10,0
4,0,41
2,12,0
4,10,1
4,8,0
1,0,38
4,10,0
4,0,1
2,0,44
1,0,53
1,0,45
3,0,42
3,0,0
4,0,42
2,12,0
1,12,0
2,0,0
1,0,40
1,9,1
2,13,0
2,1,1
5,0,38
4,12,0
2,0,0
3,20,0
3,21,0
1,0,50
3,14,1
5,22,1
2,15,0
3,0,53
2,0,2
4,16,0
2,0,44
4,0,33
5,0,55
5,11,0
3,0,42
3,0,47
5,0,48
3,15,1
2,0,49
2,0,51
3,0,0
3,0,40
5,0,52
2,7,0
1,0,43
2,0,47
3,0,36
1,0,30
3,17,1
1,17,0
3,0,31
4,0,53
4,20,0
1,0,42
2,0,0
2,0,41
5,13,2
4,0,36
5,0,53
1,19,0
5,0,1
1,0,48
1,0,0
3,19,1
2,0,40
2,12,0
1,15,0
1,11,0
1,12,0
5,0,0
2,0,37
2,0,0
5,0,42
1,1,46
4,0,38
1,1,56
4,16,0
2,13,0
2,27,1
4,14,0
5,12,1
4,0,1
2,0,0
1,8,0
1,0,40
1,9,0
1,0,51
2,12,1
4,13,0
2,10,0
2,14,0
1,0,46
1,15,0
5,0,43
1,0,37
4,0,51
3,11,1
5,0,39
2,14,0
1,19,1
5,9,0
4,22,0
2,1,44
4,0,59
5,0,42
5,16,0
3,26,0
3,0,31
5,0,50
1,0,47
5,12,0
4,8,0
5,0,39
1,8,0
3,16,1
5,0,0
5,0,51
5,6,4
2,1,32
4,1,47
2,10,0
5,0,33
4,1,39
1,11,0
5,1,46
2,0,44
3,18,1
3,0,39
1,0,49
2,0,0
3,0,46
1,0,43
5,10,0
5,14,0
2,0,0
2,16,1
1,16,0
1,0,48
2,10,0
3,14,0
1,19,0
2,3,0
1,1,40
3,0,39
3,11,0
3,0,0
2,0,41
1,8,1
3,0,57
5,0,54
4,0,50
2,0,44
5,15,2
1,0,47
2,0,0
3,17,1
3,0,41
5,14,0
3,10,0
4,0,31
4,9,2
1,17,0
1,20,0
2,10,0
2,29,0
3,0,46
5,0,51
2,0,43
2,15,0
1,9,1
1,14,0
3,0,44
4,0,34
1,0,45
2,15,0
5,0,37
5,10,0
1,14,0
1,0,33
1,16,0
4,16,0
3,15,0
5,16,1
1,9,0
3,18,0
4,0,44
1,0,0
1,0,52
1,13,0
3,22,0
3,14,0
3,0,38
5,0,47
5,18,1
4,11,0
4,1,47
4,0,40
3,7,0
1,15,0
2,5,0
1,15,0
4,13,0
2,0,41
3,9,1
3,10,0
1,9,1
3,0,49
3,11,1
1,20,0
3,0,33
5,1,1
4,10,2
1,0,34
5,0,58
2,10,31
3,23,1
2,0,49
4,23,0
2,11,0
3,0,0
2,0,49
3,19,0
3,30,0
2,13,0
3,14,0
2,11,1
5,12,0
5,10,1
3,0,39
2,6,0
5,0,30
5,14,0
2,12,1
3,0,37
3,0,43
1,10,0
2,0,0
2,0,39
3,12,0
4,13,1
5,0,0
3,1,29
1,0,0
4,0,1
5,12,0
1,0,38
1,0,52
4,11,1
1,15,0
1,0,0
4,0,58
4,0,62
4,0,38
1,0,36
2,12,1
1,12,0
2,0,47
2,11,0
2,11,0
1,21,0
3,12,0
4,17,0
2,16,1
5,0,39
3,10,0
2,0,42
3,0,49
5,9,17
2,18,0
2,8,39
5,13,2
3,10,0
5,11,0
1,0,48
1,20,2
1,8,0
3,10,0
3,0,45
5,0,0
5,1,0
3,16,47
4,15,2
5,0,47
3,11,0
5,13,1
2,0,48
2,0,43
1,11,0
2,0,0
5,13,0
5,0,55
4,12,1
3,14,1
4,8,0
1,11,0
1,0,40
3,0,2
5,5,0
5,20,0
4,1,1
3,0,0
3,0,1
4,0,44
3,0,33
5,12,0
3,0,1
5,13,0
4,1,50
3,0,37
1,1,34
4,12,1
5,10,1
1,15,0
5,10,0
4,0,0
4,10,1
4,0,42
3,0,49
2,0,34
4,21,0
3,0,47
3,12,0
2,24,0
5,0,39
4,16,0
2,14,0
2,12,0
2,0,36
2,18,0
1,14,1
3,17,0
4,0,56
4,13,0
1,6,18
1,18,1
5,12,1
5,17,0
1,12,0
3,15,0
1,0,38
5,11,0
4,10,0
3,0,36
5,7,1
4,0,32
4,1,41
5,1,0
1,6,0
1,0,0
2,1,32
1,12,0
5,0,38
1,14,0
5,13,0
1,8,0
1,14,0
4,16,0
1,20,0
1,0,25
3,1,38
5,13,0
5,10,1
4,15,0
3,5,0
4,5,1
2,9,0
1,0,39
2,8,0
5,12,0
5,9,0
2,0,36
3,15,1
3,0,36
1,0,49
5,0,36
2,0,46
4,0,50
2,0,48
2,0,0
1,7,1
1,0,2
3,0,42
2,0,37
5,0,50
3,0,40
5,0,41
2,0,36
1,14,0
3,0,37
1,11,0
1,1,46
4,11,2
1,0,51
1,0,55
3,14,1
5,9,2
3,0,45
2,0,26
1,0,44
1,0,43
2,10,0
3,0,36
2,18,0
2,0,48
3,11,0
5,0,1
2,0,50
3,0,41
5,17,0
4,1,1
2,0,40
4,0,42
5,5,0
1,17,0
5,17,1
2,11,0
4,0,29
2,10,1
4,19,0
3,0,39
4,1,49
2,0,30
5,0,0
1,16,0
2,0,47
1,0,0
4,0,38
2,16,2
3,0,36
4,0,50
3,11,0
2,15,0
3,0,41
1,17,1
1,16,0
3,0,51
2,7,0
1,0,29
3,0,37
2,0,41
4,0,32
1,5,0
3,0,44
1,0,36
1,0,55
4,0,54
2,0,52
5,0,52
1,20,1
3,0,0
1,0,21
3,12,0
2,14,1
2,12,0
1,0,0
5,0,31
5,18,0
3,10,0
4,1,43
4,15,0
1,0,38
3,17,0
3,6,0
2,11,0
1,0,51
2,16,1
5,0,52
1,8,1
4,14,0
2,1,38
3,17,0
1,21,0
5,21,0
3,19,0
3,0,34
1,0,55
4,0,37
4,20,0
2,0,32
4,10,0
3,0,56
1,16,0
1,0,44
2,1,46
1,10,1
5,0,56
3,0,40
3,11,0
3,0,40
4,1,0
4,0,31
4,0,34
4,0,49
4,0,51
3,0,42
1,9,0
5,12,0
5,14,0
2,0,48
5,0,45
4,0,1
5,8,0
1,13,1
1,0,38
3,0,46
3,7,1
4,12,0
1,0,1
4,12,0
1,0,44
3,11,0
2,10,1
1,12,0
1,14,1
4,13,47
3,0,49
4,5,1
1,0,45
1,0,42
5,0,0
3,0,1
4,9,1
4,1,43
4,11,0
4,0,54
3,15,0
2,19,1
1,9,0
4,13,0
4,0,45
1,0,43
4,14,0
5,0,37
2,0,52
4,0,33
2,16,0
1,15,0
1,0,40
5,8,49
4,0,0
5,16,0
2,12,0
2,0,56
1,1,41
2,0,42
2,0,53
3,0,43
5,0,41
3,0,58
4,17,0
3,12,0
3,0,2
5,0,41
2,17,0
5,8,0
3,15,0
4,6,1
2,0,0
2,0,45
1,15,0
5,17,0
2,0,51
2,0,40
4,0,34
2,0,37
4,13,1
3,14,0
1,0,45
2,16,0
1,0,0
4,12,1
1,0,2
1,14,0
5,0,45
1,0,37
1,0,0
3,13,0
4,14,0
1,6,0
2,9,1
2,14,0
2,7,1
4,0,47
3,17,0
2,11,0
2,14,0
3,0,59
2,0,43
5,0,57
5,14,0
5,1,34
4,1,44
1,14,0
2,0,40
1,5,1
2,0,48
5,10,0
4,0,36
2,0,0
2,15,0
1,8,0
1,15,1
2,9,1
1,0,36
1,3,0
2,12,1
4,18,0
2,0,35
3,15,0
2,11,0
2,0,43
1,12,1
2,1,47
3,14,2
1,0,0
2,0,42
3,0,41
1,13,0
2,6,1
2,0,37
5,10,0
4,6,0
5,21,2
4,17,0
2,0,47
2,0,43
2,17,0
4,15,1
4,22,0
5,8,0
3,14,1
3,22,1
4,8,1
1,13,0
5,11,0
2,18,0
1,16,0
2,0,41
5,0,52
5,6,0
3,0,1
2,0,46
5,16,0
3,10,0
1,18,0
2,17,1
4,0,45
5,0,45
5,0,38
5,0,39
3,0,41
2,0,36
2,17,0
2,1,44
4,0,44
4,23,1
2,13,0
5,11,0
1,20,0
2,0,48
3,15,1
1,0,41
2,0,39
1,14,0
3,0,0
2,0,43
3,0,46
3,13,1
4,0,47
2,16,0
5,0,63
2,0,34
2,0,47
4,0,44
5,14,0
3,0,51
1,18,2
2,0,57
1,13,0
1,16,1
1,7,42
3,11,0
3,0,45
2,17,0
1,0,40
2,0,1
4,14,53
5,15,2
4,0,51
2,0,0
2,0,35
1,0,0
1,0,50
3,22,0
1,0,52
5,0,42
5,0,45
1,0,42
1,13,0
3,13,0
4,1,45
2,13,0
1,12,0
2,15,0
3,0,36
1,7,0
4,28,1
1,0,46
3,15,1
1,17,0
4,19,0
3,14,0
3,10,1
1,0,0
1,0,39
5,0,1
1,0,56
1,0,54
2,13,0
1,0,41
1,0,52
2,0,0
5,10,0
3,0,47
5,7,2
5,0,0
5,15,0
1,11,0
2,0,42
3,21,2
4,28,0
2,11,1
1,0,0
1,0,42
3,0,0
2,0,38
1,0,50
3,0,41
3,11,0
3,12,0
3,0,49
5,11,1
3,0,51
5,0,53
4,0,39
4,0,47
3,14,0
1,9,1
1,7,0
3,0,47
1,7,0
2,0,38
2,15,45
4,0,52
5,19,0
1,15,1
5,0,56
1,0,0
4,0,44
3,0,45
5,0,1
4,15,0
5,0,38
3,0,36
1,11,0
1,12,1
5,0,46
4,14,0
3,11,0
5,0,44
3,20,0
3,15,1
1,15,0
1,5,0
5,0,40
4,17,0
2,14,0
4,0,48
4,0,35
4,0,44
3,11,2
2,18,1
4,14,0
4,0,50
5,13,1
2,0,58
1,18,1
4,11,1
5,16,1
3,0,45
3,13,0
5,12,1
4,16,0
5,0,42
4,0,41
4,0,39
4,24,47
5,12,1
2,0,38
2,18,0
4,5,0
2,0,36
2,1,37
3,15,0
1,9,0
3,14,0
2,0,49
5,18,2
2,13,0
4,1,48
4,11,0
1,0,48
4,0,43
3,0,49
3,0,32
4,14,0
4,16,0
1,0,0
2,11,0
4,15,52
3,19,1
3,0,1
1,13,1
3,4,1
4,0,48
2,14,0
5,0,46
2,17,0
2,0,40
1,0,52
5,0,36
5,0,28
4,8,0
3,10,0
4,11,1
1,17,1
1,13,1
1,0,0
4,0,32
5,22,0
5,12,0
5,0,55
1,14,0
3,7,0
4,6,1
1,20,0
4,0,46
5,10,0
3,0,33
4,23,1
4,0,39
3,0,0
2,0,37
1,0,43
3,0,37
2,13,2
3,0,0
1,24,1
2,0,40
5,11,2
2,0,47
2,16,1
3,7,0
4,14,0
2,0,45
1,0,50
4,0,47
5,0,53
2,0,43
3,0,40
3,0,41
1,1,45
3,10,0
1,23,0
3,0,39
4,5,2
3,0,58
2,0,50
5,9,0
5,0,40
2,0,51
2,6,1
3,12,0
2,0,28
1,15,1
2,16,1
5,14,0
3,0,42
2,0,46
5,14,0
5,0,45
2,0,35
2,0,42
5,14,1
5,10,1
5,8,1
2,4,33
4,1,43
5,0,34
5,0,47
1,0,46
2,10,1
1,19,0
3,0,47
4,15,0
2,10,1
3,0,32
5,13,0
4,1,46
2,0,48
4,0,51
2,18,0
1,0,35
5,12,0
2,13,1
4,7,0
5,1,47
1,0,57
1,12,1
3,21,0
4,18,0
2,0,49
1,14,0
2,0,2
2,17,0
5,0,41
1,0,41
4,0,50
5,15,1
3,16,0
4,12,0
3,0,39
5,0,41
3,7,1
3,0,55
4,14,0
5,0,54
2,0,34
4,0,41
4,0,46
4,20,0
1,15,1
5,0,37
2,1,36
4,0,46
2,13,0
1,12,0
3,19,3
4,15,1
2,0,46
2,10,0
1,0,1
3,0,45
1,16,0
3,0,48
4,11,0
4,0,49
4,0,33
4,0,47
4,0,0
1,0,46
3,11,1
1,13,0
4,0,43
3,0,47
1,21,1
3,0,43
4,1,35
1,20,0
4,14,0
4,0,34
3,0,40
4,18,1
1,13,0
5,0,60
2,0,48
3,0,1
5,0,45
3,0,49
2,0,47
4,0,40
2,0,45
1,1,0
4,0,0
1,0,49
3,13,0
2,8,1
4,0,0
4,0,63
1,0,41
1,7,2
3,1,1
5,0,53
4,11,1
5,14,1
5,16,2
2,9,1
4,11,0
1,0,45
2,16,1
2,6,0
3,0,54
5,0,43
3,0,41
1,0,51
5,12,0
3,0,0
4,0,41
4,17,0
5,0,36
5,1,32
3,10,0
4,9,1
4,0,48
1,1,29
1,11,0
4,0,48
1,14,0
1,11,0
4,0,61
3,0,44
1,0,37
5,0,45
3,15,1
4,0,55
4,0,0
5,0,36
5,17,1
1,1,0
5,19,0
1,0,37
1,0,0
5,1,42
4,0,34
1,0,0
2,0,34
4,0,43
2,0,42
1,26,2
1,0,48
4,17,1
3,14,1
4,11,1
3,0,0
4,0,38
5,19,0
2,16,1
1,18,0
2,0,39
3,19,0
2,15,0
1,12,0
1,0,0
5,0,38
1,0,50
5,0,36
2,0,38
5,0,54
5,13,0
2,15,1
3,16,1
4,5,2
4,0,46
4,12,0
3,9,0
2,13,1
3,0,45
5,0,0
5,8,0
5,0,2
2,0,50
1,24,1
3,0,38
1,0,54
1,0,1
3,15,0
5,11,0
2,23,0
5,11,0
4,15,2
3,16,0
4,0,46
4,0,36
3,15,0
4,16,0
2,0,56
2,0,38
2,17,0
4,10,1
3,0,38
3,8,0
5,0,0
5,0,40
3,15,2
5,0,56
1,0,45
5,8,0
2,12,0
3,4,2
3,16,0
2,0,0
5,0,57
2,11,1
3,11,0
5,0,38
2,0,1
4,8,0
3,0,46
2,8,0
1,0,42
3,17,2
4,0,45
1,0,43
3,14,0
3,0,41
1,11,0
4,17,0
1,0,1
4,0,45
4,11,0
3,12,1
5,9,0
5,13,2
3,16,0
3,13,1
1,0,43
1,0,0
5,9,1
2,17,0
4,19,0
3,15,1
5,16,0
5,0,1
4,0,51
5,9,1
5,14,0
2,14,0
4,0,44
3,0,46
2,0,37
2,0,0
5,0,47
3,0,0
3,19,1
5,19,0
2,10,2
4,0,40
1,12,0
5,10,2
2,0,42
1,7,0
1,10,1
3,9,1
5,10,0
1,0,32
3,0,36
1,0,36
5,0,36
3,0,38
3,8,2
4,0,38
4,0,38
2,12,1
3,8,0
4,0,28
2,19,1
3,0,56
3,21,48
5,0,40
2,0,34
4,16,0
3,0,38
1,0,48
5,14,0
3,15,1
2,0,35
2,8,0
1,1,32
2,13,1
1,0,1
4,0,0
3,15,1
4,2,43
4,18,0
3,0,41
5,0,42
1,21,0
2,0,34
3,11,1
2,0,39
2,12,0
1,0,41
4,18,1
3,0,40
2,0,43
2,13,46
2,0,37
3,16,0
2,11,42
2,0,48
2,8,37
3,0,50
1,0,45
4,16,0
5,12,1
2,24,48
5,1,0
2,0,47
2,0,48
3,0,41
1,10,0
1,5,0
2,8,0
3,18,0
2,0,0
3,11,0
3,0,38
2,0,39
5,11,0
3,10,1
3,0,50
3,15,0
4,12,0
3,0,46
2,0,42
4,1,54
1,11,0
4,11,0
1,0,47
5,0,21
1,0,35
5,14,0
3,0,54
3,12,0
4,0,53
1,0,0
5,7,0
2,11,0
5,9,0
3,0,41
1,14,2
3,0,48
3,0,46
4,0,43
4,0,37
5,9,1
4,14,0
3,0,29
4,11,1
5,13,0
1,10,0
2,14,0
4,11,0
2,13,0
4,10,1
3,0,42
4,10,0
2,0,49
4,17,1
2,1,42
4,0,49
5,0,53
5,17,0
2,17,42
4,18,0
3,13,0
5,15,0
5,0,49
1,0,48
2,0,46
5,0,42
2,12,0
4,0,35
1,0,1
2,0,39
1,12,0
3,0,39
3,0,0
2,14,0
2,5,1
2,0,0
1,0,1
2,17,0
2,0,45
3,20,0
3,18,0
1,0,36
2,0,0
2,18,0
1,0,36
1,17,0
5,0,0
5,0,31
2,0,39
2,0,50
1,0,31
2,0,43
2,0,34
5,17,1
3,14,0
4,18,0
5,8,0
1,1,1
1,13,0
3,0,31
2,9,0
1,13,0
5,0,40
4,0,37
5,7,0
1,9,0
2,0,39
1,7,0
5,16,0
4,6,0
3,1,42
5,25,48
2,16,1
4,0,45
4,15,0
1,0,62
5,0,46
2,13,0
4,15,1
4,0,0
1,21,1
2,0,1
2,13,0
1,12,0
5,0,47
1,17,1
4,0,54
3,12,0
1,0,50
4,13,34
5,0,47
3,0,53
3,0,56
5,0,34
5,0,43
5,15,0
4,0,50
1,0,38
1,0,36
1,0,1
1,13,0
3,0,0
5,19,0
4,1,33
3,21,0
5,10,0
3,18,0
4,17,0
1,0,50
3,13,0
4,12,0
3,15,0
5,0,30
3,0,58
2,0,38
2,9,1
5,0,0
2,16,0
1,0,46
3,0,38
4,14,0
5,15,2
4,14,0
4,0,40
2,0,0
5,0,40
1,0,45
2,12,0
3,12,0
2,13,0
2,13,0
4,1,34
4,1,1
2,12,1
3,12,0
2,21,1
2,12,0
3,12,0
5,10,0
4,15,1
4,0,41
1,10,0
5,10,1
5,9,0
3,0,0
5,13,0
1,0,54
3,13,1
5,0,37
3,0,38
4,0,37
5,0,44
3,25,0
4,11,0
2,2,0
5,0,33
2,0,28
4,13,0
5,0,39
5,12,0
5,18,0
1,9,1
5,0,1
3,8,0
3,9,0
5,12,0
4,0,45
2,0,48
1,0,43
5,12,1
5,0,52
5,0,52
4,11,0
2,9,0
5,11,0
5,0,47
3,0,2
1,12,1
4,13,0
4,16,0
1,1,43
1,12,0
5,10,0
1,8,0
1,0,39
3,15,0
3,0,46
2,19,0
4,0,43
1,15,0
2,18,1
1,16,0
2,0,35
2,11,0
4,19,0
3,15,39
3,0,37
2,11,1
5,0,59
5,15,0
5,17,1
2,0,45
3,0,41
1,16,0
3,0,51
4,0,46
4,0,44
1,9,1
1,8,0
2,11,0
5,0,47
4,17,0
3,9,0
2,0,32
1,0,0
2,0,0
4,0,48
4,9,2
5,0,1
3,16,0
1,0,34
5,19,0
3,17,1
5,13,1
3,0,1
3,18,0
5,12,0
5,15,2
2,0,36
4,15,2
2,0,37
3,13,1
5,0,41
1,0,0
3,10,0
5,1,43
5,11,0
5,10,0
5,0,29
5,9,1
5,4,0
5,0,0
1,14,1
1,8,0
5,6,1
4,0,36
1,13,0
1,0,0
3,0,1
5,12,0
4,15,0
4,0,44
4,0,59
1,14,1
3,10,0
1,0,56
2,0,0
3,17,0
2,0,37
5,16,0
4,8,0
3,9,1
3,9,0
3,13,0
2,0,36
5,0,0
2,19,0
4,17,0
3,19,0
2,16,0
2,23,1
4,0,0
2,0,4
1,0,40
4,0,42
2,12,1
4,0,52
2,0,43
2,16,1
2,15,1
2,0,43
5,10,1
3,1,43
4,0,0
4,0,60
5,0,47
1,8,0
4,0,46
2,0,0
3,15,1
3,14,43
3,0,41
1,0,43
4,0,36
4,15,0
4,25,0
3,14,1
4,14,1
3,15,0
5,0,42
4,1,0
5,14,1
5,22,0
2,9,0
1,0,37
4,0,34
3,0,0
3,10,0
2,0,0
5,11,0
1,0,0
3,0,51
5,16,0
5,1,1
1,0,49
5,0,37
5,0,56
1,10,0
3,8,1
4,0,37
5,15,0
2,0,40
5,12,0
5,17,1
3,0,28
2,0,38
4,14,1
3,15,0
5,18,2
1,0,46
5,14,1
4,5,0
3,15,0
2,12,1
5,0,0
5,0,46
4,0,38
4,19,0
4,10,0
4,0,38
1,12,0
2,0,45
2,0,55
2,11,0
3,0,46
3,17,1
4,0,45
1,0,49
4,0,0
2,0,53
2,0,50
1,12,1
3,0,47
4,1,44
3,0,33
3,16,0
4,11,1
3,9,0
4,6,0
1,0,43
2,0,44
5,0,45
5,13,0
4,0,43
4,9,0
1,0,48
1,10,0
2,19,2
2,0,42
2,1,0
1,0,45
2,0,38
1,13,2
5,18,1
2,0,40
5,11,0
5,14,0
1,0,48
2,8,1
4,15,0
5,0,45
3,0,51
1,12,0
1,15,2
3,0,55
2,17,0
5,16,0
1,0,49
3,0,46
5,0,45
4,15,0
4,0,40
3,11,1
1,0,1
2,22,1
2,13,0
3,0,32
4,1,0
1,8,0
1,0,39
2,0,39
2,0,1
3,17,0
2,19,30
5,0,49
5,0,47
1,15,3
1,11,0
3,9,0
2,9,2
2,16,0
3,0,41
3,9,0
2,8,0
2,0,37
5,11,0
4,13,0
4,0,37
2,13,40
4,0,41
1,9,1
5,0,38
4,0,37
2,0,1
3,0,36
3,0,45
5,9,0
3,1,44
1,0,45
1,10,0
2,13,0
5,18,0
4,0,40
2,0,50
3,19,2
5,0,45
5,11,0
4,0,1
3,0,40
5,0,1
1,0,44
1,1,1
5,5,0
5,11,0
4,11,0
1,0,43
1,0,0
3,12,0
1,0,1
2,17,0
2,0,53
5,0,50
3,0,36
1,0,1
3,0,37
2,10,0
4,17,1
1,0,42
4,16,1
4,17,0
2,0,55
3,0,43
3,16,0
2,16,0
1,19,0
2,0,48
4,15,0
3,17,0
4,7,0
4,0,27
5,0,30
2,15,0
4,11,0
4,0,46
4,10,0
2,0,32
1,21,0
3,0,45
3,15,0
1,8,1
3,0,39
2,0,0
5,14,0
2,14,0
4,0,1
3,8,0
4,9,0
3,15,1
4,18,1
4,0,0
4,0,48
5,0,42
1,11,1
1,24,0
2,0,40
2,0,37
1,12,0
2,0,53
5,0,42
5,21,0
5,11,1
1,0,0
3,0,41
2,9,0
4,16,0
1,0,40
1,13,0
5,10,0
5,8,0
5,14,0
1,9,0
2,0,47
4,0,55
3,0,36
1,0,46
1,0,47
2,14,1
1,10,0
3,16,0
1,0,56
3,0,49
4,18,1
4,0,43
1,0,44
1,16,2
1,0,41
2,16,2
2,0,33
1,0,0
5,1,0
5,0,0
5,15,0
3,14,0
2,0,46
2,15,1
5,13,1
3,0,43
3,7,1
4,0,0
5,0,39
5,12,1
1,17,1
1,14,0
1,12,1
3,0,55
1,0,0
4,11,2
4,16,0
5,7,0
3,0,44
5,16,1
4,0,35
3,0,37
5,11,0
4,24,1
2,0,0
4,0,38
4,0,28
2,0,0
1,18,0
3,13,0
2,23,0
1,0,54
1,12,0
5,0,44
3,12,1
3,0,49
3,0,37
4,0,47
4,8,1
1,24,0
4,0,41
4,0,0
2,12,0
2,0,46
4,20,1
4,0,34
1,0,49
2,0,48
5,0,44
2,0,46
2,13,1
3,15,0
1,0,0
3,16,0
3,13,0
5,14,1
4,15,0
2,0,1
1,8,0
4,12,0
5,1,41
4,1,37
5,18,0
1,21,0
2,0,0
5,11,1
1,0,47
3,0,56
4,16,0
4,0,51
3,0,1
2,1,37
4,4,1
2,13,0
1,0,34
1,0,49
4,0,0
5,0,49
1,0,1
2,0,48
5,18,0
3,0,46
2,1,48
3,15,1
4,16,1
1,10,0
5,9,0
3,15,0
3,15,0
2,0,0
4,0,29
3,18,0
2,0,44
4,16,1
1,20,0
2,12,0
2,9,0
1,12,0
2,15,0
2,0,0
1,11,1
4,0,0
3,21,2
2,0,40
1,7,0
3,19,0
2,18,1
2,15,1
4,0,40
2,17,0
3,10,0
4,0,1
4,8,1
2,0,41
3,17,0
1,0,43
4,0,37
1,0,1
2,12,0
1,8,1
2,8,1
4,1,56
3,12,1
1,0,51
2,0,41
3,0,50
4,13,0
2,18,0
4,0,34
4,0,47
1,16,1
1,0,44
4,8,1
1,21,0
1,0,1
2,0,53
2,0,45
1,0,0
3,0,47
2,0,1
3,7,0
3,0,42
3,9,1
5,0,39
2,0,37
4,0,67
3,0,41
3,0,0
5,6,0
5,0,41
4,12,0
1,11,1
4,0,36
4,9,0
5,11,0
4,17,0
3,16,0
4,8,1
3,0,35
2,0,41
5,8,1
1,0,43
3,0,43
4,11,0
2,15,1
5,19,0
5,0,45
4,0,48
3,0,45
3,19,0
2,1,44
1,6,0
1,0,53
5,12,0
4,0,45
5,8,1
3,12,0
2,18,0
5,0,46
2,13,0
5,8,0
2,0,50
3,16,1
1,14,0
1,10,0
5,16,1
1,13,0
3,16,52
2,12,0
3,0,38
4,6,2
1,15,1
2,14,0
3,15,0
1,1,40
2,14,0
3,0,0
5,12,0
1,11,0
5,20,1
5,0,44
3,0,38
5,15,0
1,0,64
2,21,0
3,30,0
4,0,46
2,12,1
4,0,0
2,8,0
1,17,0
5,0,53
5,0,38
4,1,39
4,0,50
5,0,48
3,0,39
5,0,53
4,0,34
2,15,1
2,0,37
4,0,33
2,10,3
2,0,46
5,10,32
1,12,0
3,0,0
3,0,41
2,0,0
2,12,0
4,9,0
5,0,1
4,10,1
1,11,0
4,0,41
3,0,32
2,0,0
2,11,0
5,0,0
4,22,0
3,0,40
4,8,1
2,1,41
1,10,0
1,14,0
4,0,53
1,19,0
2,0,48
4,0,0
3,0,1
2,0,0
4,0,47
1,10,0
2,12,1
3,1,39
3,0,1
3,11,0
1,10,1
2,11,0
1,0,34
2,11,1
4,17,0
4,13,0
1,14,1
4,0,36
3,0,45
5,0,30
5,15,1
2,0,40
1,12,3
1,0,43
3,11,1
3,0,42
2,0,37
3,10,0
4,0,43
1,7,1
4,0,35
3,0,46
4,0,30
2,1,2
3,0,42
2,16,0
5,0,33
2,0,42
3,1,48
5,0,43
4,0,45
1,0,55
3,0,49
2,0,47
5,15,1
4,6,0
4,0,47
1,1,51
5,17,0
2,14,0
3,0,30
1,0,47
2,0,33
4,0,40
2,11,0
5,0,47
1,9,1
3,10,0
5,0,54
4,15,0
1,1,32
5,9,0
5,12,0
3,10,0
5,0,46
5,15,0
5,0,0
1,0,0
2,0,37
5,0,1
1,0,32
1,0,48
1,0,48
1,1,32
4,19,1
5,0,40
4,0,23
2,7,0
2,15,0
2,12,1
2,0,59
5,0,44
5,0,41
5,12,1
3,0,40
1,15,0
3,0,30
3,0,44
4,0,41
2,0,38
3,0,37
4,22,0
3,12,0
3,8,1
2,10,1
2,9,0
4,12,0
2,0,42
1,10,0
1,0,44
1,18,0
3,0,34
5,12,2
1,7,0
2,12,0
4,0,34
2,0,34
4,15,0
4,0,42
5,9,1
1,16,2
4,0,36
4,8,0
3,0,40
2,0,39
2,0,41
4,23,0
2,10,0
2,13,0
3,1,45
4,6,0
4,23,0
5,15,0
5,0,38
1,0,37
4,11,0
5,13,0
5,0,48
1,9,0
3,25,0
2,16,0
3,12,0
4,0,38
3,0,38
2,18,1
4,0,0
3,11,0
5,10,1
1,0,39
2,16,0
4,10,0
2,0,53
5,0,37
2,9,1
4,0,53
5,15,0
4,15,0
5,0,0
2,0,43
2,15,0
4,0,45
3,0,51
3,13,0
2,7,1
5,0,47
4,17,0
3,0,40
3,0,0
3,0,35
4,0,48
5,0,1
2,0,0
2,20,0
5,8,1
4,0,1
4,0,36
5,10,0
2,0,46
2,17,0
2,16,0
5,0,32
2,15,0
4,0,47
1,9,1
3,0,39
3,13,1
2,0,42
3,15,0
4,22,0
5,0,37
5,0,1
4,0,47
3,12,0
3,0,0
1,13,1
5,22,1
5,16,0
1,17,0
5,0,40
3,0,0
4,0,0
2,0,53
4,0,48
1,14,1
1,0,49
5,0,53
1,0,51
3,1,41
1,9,1
3,9,1
1,10,0
2,9,0
2,14,1
1,1,46
1,0,31
5,0,54
4,16,43
4,0,47
3,10,0
1,17,1
2,0,42
2,11,1
3,11,0
3,12,0
1,13,0
3,0,44
5,0,46
3,0,0
3,12,0
5,15,0
2,13,1
5,12,2
2,0,36
4,0,38
2,0,31
3,15,0
4,16,0
5,5,1
2,0,42
2,15,0
4,0,47
5,18,1
1,0,0
1,0,1
4,0,46
5,16,1
1,21,0
2,0,1
3,13,0
1,0,36
